INFO 2025-02-21 05:55:12,207 autoreload Watching for file changes with StatReloader
DEBUG 2025-02-21 06:02:44,015 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/img/gis first seen with mtime 1737948049.2137353
DEBUG 2025-02-21 06:02:44,015 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/img/gis/move_vertex_on.svg first seen with mtime 1737948049.2137907
DEBUG 2025-02-21 06:02:44,015 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/img/gis/move_vertex_off.svg first seen with mtime 1737948049.21366
DEBUG 2025-02-21 06:02:44,015 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/admin/RelatedObjectLookups.js first seen with mtime 1737948049.2174537
DEBUG 2025-02-21 06:02:44,015 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/admin/DateTimeShortcuts.js first seen with mtime 1737948049.2172122
DEBUG 2025-02-21 06:02:44,015 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/jquery first seen with mtime 1737948049.218244
DEBUG 2025-02-21 06:02:44,015 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/xregexp first seen with mtime 1737948049.2280617
DEBUG 2025-02-21 06:02:44,016 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2 first seen with mtime 1737948049.2192278
DEBUG 2025-02-21 06:02:44,016 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/jquery/jquery.min.js first seen with mtime 1737948049.218469
DEBUG 2025-02-21 06:02:44,016 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/jquery/LICENSE.txt first seen with mtime 1737948049.217699
DEBUG 2025-02-21 06:02:44,016 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/jquery/jquery.js first seen with mtime 1737948049.218158
DEBUG 2025-02-21 06:02:44,016 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/xregexp/xregexp.min.js first seen with mtime 1737948049.2283335
DEBUG 2025-02-21 06:02:44,016 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/xregexp/xregexp.js first seen with mtime 1737948049.2279782
DEBUG 2025-02-21 06:02:44,016 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/xregexp/LICENSE.txt first seen with mtime 1737948049.2274952
DEBUG 2025-02-21 06:02:44,016 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/LICENSE.md first seen with mtime 1737948049.2186217
DEBUG 2025-02-21 06:02:44,016 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/select2.full.min.js first seen with mtime 1737948049.2191663
DEBUG 2025-02-21 06:02:44,016 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/select2.full.js first seen with mtime 1737948049.218904
DEBUG 2025-02-21 06:02:44,016 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n first seen with mtime 1737948049.2271392
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/pt.js first seen with mtime 1737948049.2257051
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/hsb.js first seen with mtime 1737948049.2227554
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/vi.js first seen with mtime 1737948049.2269666
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/lv.js first seen with mtime 1737948049.2244542
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/gl.js first seen with mtime 1737948049.2221377
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/pl.js first seen with mtime 1737948049.225253
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/el.js first seen with mtime 1737948049.2209303
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/dsb.js first seen with mtime 1737948049.2207885
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/et.js first seen with mtime 1737948049.221312
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/is.js first seen with mtime 1737948049.223458
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/sl.js first seen with mtime 1737948049.2261288
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/ko.js first seen with mtime 1737948049.2241616
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/hr.js first seen with mtime 1737948049.2225475
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/ms.js first seen with mtime 1737948049.2247517
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/fi.js first seen with mtime 1737948049.221827
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/th.js first seen with mtime 1737948049.2266252
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/ru.js first seen with mtime 1737948049.2259336
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/eu.js first seen with mtime 1737948049.2214372
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/mk.js first seen with mtime 1737948049.2246041
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/sq.js first seen with mtime 1737948049.2262306
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/ja.js first seen with mtime 1737948049.2237344
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/ka.js first seen with mtime 1737948049.2238827
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/he.js first seen with mtime 1737948049.2222688
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/bg.js first seen with mtime 1737948049.2197847
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/hy.js first seen with mtime 1737948049.223148
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/sr-Cyrl.js first seen with mtime 1737948049.226333
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/ne.js first seen with mtime 1737948049.2249992
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/af.js first seen with mtime 1737948049.2193809
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/id.js first seen with mtime 1737948049.2233117
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/az.js first seen with mtime 1737948049.2196345
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/ca.js first seen with mtime 1737948049.220213
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/nb.js first seen with mtime 1737948049.2248914
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/zh-CN.js first seen with mtime 1737948049.227085
DEBUG 2025-02-21 06:02:44,017 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/zh-TW.js first seen with mtime 1737948049.227189
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/pt-BR.js first seen with mtime 1737948049.225578
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/da.js first seen with mtime 1737948049.2205112
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/fa.js first seen with mtime 1737948049.221574
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/de.js first seen with mtime 1737948049.2206495
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/en.js first seen with mtime 1737948049.2210557
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/bs.js first seen with mtime 1737948049.2200682
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/tk.js first seen with mtime 1737948049.2267103
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/sv.js first seen with mtime 1737948049.2265368
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/hi.js first seen with mtime 1737948049.222412
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/uk.js first seen with mtime 1737948049.226875
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/cs.js first seen with mtime 1737948049.2203546
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/km.js first seen with mtime 1737948049.2240171
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/fr.js first seen with mtime 1737948049.2219748
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/nl.js first seen with mtime 1737948049.2251346
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/sr.js first seen with mtime 1737948049.2264407
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/hu.js first seen with mtime 1737948049.2229698
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/lt.js first seen with mtime 1737948049.2243102
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/ar.js first seen with mtime 1737948049.2195096
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/sk.js first seen with mtime 1737948049.2260318
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/it.js first seen with mtime 1737948049.2235944
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/es.js first seen with mtime 1737948049.2211883
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/bn.js first seen with mtime 1737948049.2199364
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/ro.js first seen with mtime 1737948049.2258182
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/ps.js first seen with mtime 1737948049.225391
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/js/vendor/select2/i18n/tr.js first seen with mtime 1737948049.2267923
DEBUG 2025-02-21 06:02:44,018 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/css/vendor/select2 first seen with mtime 1737948049.2105725
DEBUG 2025-02-21 06:02:44,019 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/css/vendor/select2/select2.min.css first seen with mtime 1737948049.2106879
DEBUG 2025-02-21 06:02:44,019 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/css/vendor/select2/LICENSE-SELECT2.md first seen with mtime 1737948049.210224
DEBUG 2025-02-21 06:02:44,019 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/admin/static/admin/css/vendor/select2/select2.css first seen with mtime 1737948049.2105062
DEBUG 2025-02-21 06:02:44,019 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django_browser_reload/static/django-browser-reload first seen with mtime 1738129506.2767646
DEBUG 2025-02-21 06:02:44,019 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django_browser_reload/static/django-browser-reload/reload-worker.js first seen with mtime 1738129506.2768385
DEBUG 2025-02-21 06:02:44,019 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django_browser_reload/static/django-browser-reload/reload-listener.js first seen with mtime 1738129506.2766953
DEBUG 2025-02-21 06:02:44,033 utils (0.010) 
            SELECT
                c.relname,
                CASE
                    WHEN c.relispartition THEN 'p'
                    WHEN c.relkind IN ('m', 'v') THEN 'v'
                    ELSE 't'
                END,
                obj_description(c.oid, 'pg_class')
            FROM pg_catalog.pg_class c
            LEFT JOIN pg_catalog.pg_namespace n ON n.oid = c.relnamespace
            WHERE c.relkind IN ('f', 'm', 'p', 'r', 'v')
                AND n.nspname NOT IN ('pg_catalog', 'pg_toast')
                AND pg_catalog.pg_table_is_visible(c.oid)
        ; args=None; alias=default
DEBUG 2025-02-21 06:02:44,036 utils (0.001) SELECT "django_migrations"."id", "django_migrations"."app", "django_migrations"."name", "django_migrations"."applied" FROM "django_migrations"; args=(); alias=default
DEBUG 2025-02-21 06:02:45,107 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/customers/migrations/0003_alter_customer_company_name_and_more.py first seen with mtime 1737794632.079224
DEBUG 2025-02-21 06:02:45,107 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/bms/migrations/0002_remove_employee_email_remove_employee_first_name_and_more.py first seen with mtime 1737630077.2782326
DEBUG 2025-02-21 06:02:45,107 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/sessions/migrations/0001_initial.py first seen with mtime 1737948049.6776025
DEBUG 2025-02-21 06:02:45,107 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/contenttypes/migrations/0002_remove_content_type_name.py first seen with mtime 1737948049.3970864
DEBUG 2025-02-21 06:02:45,107 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/docspdf/migrations/0002_quotation_attention_to_quotation_contact_name.py first seen with mtime 1737792414.7146215
DEBUG 2025-02-21 06:02:45,107 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/bms/migrations/0001_initial.py first seen with mtime 1737629624.4788148
DEBUG 2025-02-21 06:02:45,107 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/bms/wsgi.py first seen with mtime 1739148947.1740732
DEBUG 2025-02-21 06:02:45,107 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/core/migrations/0001_initial.py first seen with mtime 1737797598.796194
DEBUG 2025-02-21 06:02:45,107 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/auth/migrations/0011_update_proxy_permissions.py first seen with mtime 1737948049.354248
DEBUG 2025-02-21 06:02:45,107 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/inventory/migrations/0004_alter_inventoryitem_image.py first seen with mtime 1739407919.6496284
DEBUG 2025-02-21 06:02:45,107 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/contenttypes/migrations/__init__.py first seen with mtime 1737948049.3971596
DEBUG 2025-02-21 06:02:45,108 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/core/migrations/0008_delete_emailsettings.py first seen with mtime 1739322340.3747585
DEBUG 2025-02-21 06:02:45,108 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/auth/migrations/0008_alter_user_username_max_length.py first seen with mtime 1737948049.3538444
DEBUG 2025-02-21 06:02:45,108 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/notifications/migrations/0002_notification_scheduled_at_notification_sent_and_more.py first seen with mtime 1737948345.7177393
DEBUG 2025-02-21 06:02:45,108 autoreload File /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/encodings/idna.py first seen with mtime 1733248792.0
DEBUG 2025-02-21 06:02:45,108 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/docspdf/migrations/0003_alter_quotationitem_subtotal_and_more.py first seen with mtime 1737794632.0800085
DEBUG 2025-02-21 06:02:45,108 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/core/migrations/0005_remove_companyprofile_closing_date_and_more.py first seen with mtime 1738297378.6200044
DEBUG 2025-02-21 06:02:45,108 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/attendance/migrations/0003_attendancestatus_directstart.py first seen with mtime 1740137988.6688573
DEBUG 2025-02-21 06:02:45,108 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/notifications/migrations/0003_alter_notification_options.py first seen with mtime 1739327625.4433036
DEBUG 2025-02-21 06:02:45,108 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/bms/migrations/0007_delete_customfield_and_more.py first seen with mtime 1738031784.6053784
DEBUG 2025-02-21 06:02:45,108 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/customers/migrations/0004_alter_customer_company_name.py first seen with mtime 1737794676.9260771
DEBUG 2025-02-21 06:02:45,108 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/auth/migrations/0003_alter_user_email_max_length.py first seen with mtime 1737948049.3531861
DEBUG 2025-02-21 06:02:45,108 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/core/migrations/0006_emailsettings.py first seen with mtime 1739321039.1037192
DEBUG 2025-02-21 06:02:45,108 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/attendance/migrations/0001_initial.py first seen with mtime 1737459367.2290847
DEBUG 2025-02-21 06:02:45,108 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/notifications/migrations/0001_initial.py first seen with mtime 1737940948.3721437
DEBUG 2025-02-21 06:02:45,108 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/bms/migrations/0006_customfield_alter_employee_dynamic_attributes.py first seen with mtime 1737973361.3013172
DEBUG 2025-02-21 06:02:45,109 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/customers/migrations/0005_alter_customer_options_customer_logo.py first seen with mtime 1739408127.3282452
DEBUG 2025-02-21 06:02:45,109 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/docspdf/migrations/0009_quotation_deadline.py first seen with mtime 1740135044.3987062
DEBUG 2025-02-21 06:02:45,109 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/attendance/migrations/__init__.py first seen with mtime 1737459289.043089
DEBUG 2025-02-21 06:02:45,109 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/docspdf/migrations/0005_invoice_closing_date_invoice_payment_due_date_and_more.py first seen with mtime 1737798431.1320164
DEBUG 2025-02-21 06:02:45,109 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/core/migrations/0009_alter_companyprofile_logo_alter_companyprofile_seal.py first seen with mtime 1739408804.339335
DEBUG 2025-02-21 06:02:45,109 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/docspdf/migrations/0007_quotation_project_name.py first seen with mtime 1738290489.7947826
DEBUG 2025-02-21 06:02:45,109 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/auth/migrations/0007_alter_validators_add_error_messages.py first seen with mtime 1737948049.3537164
DEBUG 2025-02-21 06:02:45,109 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/bms/migrations/0008_product.py first seen with mtime 1738200660.753269
DEBUG 2025-02-21 06:02:45,109 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/bms/migrations/0004_employee_employee_number.py first seen with mtime 1737720647.9316614
DEBUG 2025-02-21 06:02:45,109 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/inventory/migrations/__init__.py first seen with mtime 1737721787.3133008
DEBUG 2025-02-21 06:02:45,109 autoreload File /Users/skii/Library/CloudStorage/Dropbox/BMS/master/venv/lib/python3.13/site-packages/django/contrib/auth/migrations/0012_alter_user_first_name_max_length.py first seen with mtime 1737948049.3543696
